Price,Close,High,Low,Open,Volume
Ticker,ECH,ECH,ECH,ECH,ECH
Date,,,,,
2012-05-30,40.428070068359375,40.469300485276996,39.99513234046253,40.02262103271826,111600
2012-05-31,40.922847747802734,41.01218467451457,39.74086298081069,40.517398768375905,387500
2012-06-01,40.07759094238281,40.51052861785107,39.857686673899245,39.974509669639914,231900
2012-06-04,39.87831115722656,40.33186414417255,39.74087292354969,40.08447375067442,287900
2012-06-05,40.07072448730469,40.18067663363748,39.91266844079292,40.002002757430475,150600
2012-06-06,41.07404708862305,41.1015357865547,40.29063754783661,40.29063754783661,178800
2012-06-07,41.79558563232422,42.26288275707905,41.63065877739022,41.73373740635769,149000
2012-06-08,42.276634216308594,42.28350507747717,41.00530993994739,41.46573628220831,71800
2012-06-11,41.61692428588867,42.75080520169097,41.58943559640522,42.70957478893151,170100
2012-06-12,41.56881332397461,41.81620362287602,41.431372521385875,41.431372521385875,91200
2012-06-13,41.225223541259766,41.67877647484016,41.177117019373604,41.27332744167996,174700
2012-06-14,41.5963134765625,41.651290864805695,41.12214529956261,41.12214529956261,119600
2012-06-15,42.125457763671875,42.152946456959434,41.52759310273083,41.87806476701597,139300
2012-06-18,42.42095184326172,42.441567051124125,42.02237630294844,42.02237630294844,118100
2012-06-19,42.61336135864258,43.018810324686996,42.61336135864258,42.79890606732042,229800
2012-06-20,43.176876068115234,43.20436213870724,42.45531231965642,42.81265745201209,157900
2012-06-21,42.15301513671875,43.107869405073984,42.11119571185593,42.738473791065395,147300
2012-06-22,42.1808967590332,42.501504388653636,41.58149826789702,42.38998857579667,162600
2012-06-25,41.170284271240234,41.85331897494771,41.14937588664868,41.85331897494771,109600
2012-06-26,41.3863410949707,41.48391708669949,41.156338264113096,41.156338264113096,152700
2012-06-27,41.6790771484375,41.90210878954477,41.31665006695147,41.31665006695147,101900
2012-06-28,41.43513107299805,41.504827453639486,41.121492042618605,41.41422003180842,81400
2012-06-29,42.856964111328125,42.91272068999818,42.29938237214687,42.59211305109171,175700
2012-07-02,42.93362808227539,42.93362808227539,42.64786864398617,42.84302331168746,136000
2012-07-03,43.43545150756836,43.54696732347848,42.80120480606451,43.0312076719242,97600
2012-07-05,43.4981803894043,43.54696839389254,43.031208729660534,43.086965309612744,212500
2012-07-06,43.05210876464844,43.10786533378641,42.801197556661755,42.91968458654272,78800
2012-07-09,43.02423095703125,43.17059494825297,42.75937993095402,42.75937993095402,56100
2012-07-10,42.77333068847656,43.40060889536196,42.66181485822439,43.3030328762347,94900
2012-07-11,43.10091018676758,43.15666677327523,42.83605908930158,42.947574921064025,152800
2012-07-12,42.717559814453125,43.10089518655434,42.68271162767051,42.68271162767051,169900
2012-07-13,43.282108306884766,43.449383329372296,43.0381683352845,43.0381683352845,69800
2012-07-16,43.24030303955078,43.435455068706716,43.10090759354783,43.435455068706716,125200
2012-07-17,43.56090545654297,44.02787708683871,43.2681774480734,43.33090259953402,116000
2012-07-18,43.82575607299805,43.895452457540976,43.29605397898388,43.29605397898388,81100
2012-07-19,44.1393928527832,44.1951494258031,43.82575382096343,44.1393928527832,216800
2012-07-20,43.763031005859375,43.97212283133772,43.651515188354466,43.68636338280972,216400
2012-07-23,43.03120422363281,43.442419260363835,42.73150499387563,42.78029299325503,97700
2012-07-24,42.68968200683594,43.024229399839946,42.50846983265531,42.877865413915636,233400
2012-07-25,42.613006591796875,42.98240210539326,42.58512698280013,42.689674187165,195400
2012-07-26,42.47361373901367,43.48422702608672,42.40391737111043,43.059072269137324,156400
2012-07-27,42.97544860839844,42.97544860839844,42.29938247616408,42.79423640384166,148900
2012-07-30,42.93362808227539,43.142722559008675,42.71059645525682,42.71059645525682,64600
2012-07-31,42.68272399902344,42.989391853841155,42.6548443780181,42.84999640756147,60500
2012-08-01,41.65119552612305,42.7175683338171,41.55361952017319,42.52938489716521,483600
2012-08-02,41.184226989746094,41.532714270871466,41.04483154554656,41.198166800040745,245300
2012-08-03,42.201805114746094,42.292412543489874,41.47695100228924,41.59543804891522,217200
2012-08-06,42.3969612121582,42.564233607603754,42.215746348554276,42.278474161533055,85100
2012-08-07,41.888160705566406,42.863925936730354,41.8742235571537,42.80119813388772,125200
2012-08-08,42.29240417480469,42.383011585619364,41.992704988741366,41.992704988741366,95300
2012-08-09,42.222713470458984,42.50847288869887,42.041498624504015,42.292409851982256,137200
2012-08-10,42.04149627685547,42.2714991087824,41.902100862846396,41.943920284673034,60100
2012-08-13,41.94392776489258,41.95089634039992,41.58150068733281,41.936956530638376,120000
2012-08-14,41.91605758666992,42.04151324403504,41.61635825615852,41.95787702537411,134100
2012-08-15,42.006649017333984,42.05543701450452,41.79755722106792,41.82543417748934,26700
2012-08-16,42.21574020385742,42.327256004171744,41.69998062443359,41.80452519168342,111000
2012-08-17,42.73846435546875,42.808160722772975,41.99967063181239,42.02058166900045,145200
2012-08-20,42.77333068847656,43.142729036418906,42.38999518815642,42.45969158503386,205000
2012-08-21,42.905757904052734,43.17060634127889,42.77333102669252,43.01030250019554,143400
2012-08-22,42.58512878417969,42.84997976336044,42.487552807309406,42.68270741979594,157900
2012-08-23,42.52240753173828,42.54331857195999,42.13210356421797,42.47361953579824,121400
2012-08-24,42.285438537597656,42.550289572622624,42.09028654270901,42.25059034690276,92000
2012-08-27,41.88119888305664,42.278474145522864,41.81150249477185,42.278474145522864,64600
2012-08-28,42.104225158691406,42.153013156032294,41.567554529195185,41.672101757066486,112100
2012-08-29,41.8184700012207,42.04150162852747,41.8184700012207,41.90210619677406,39700
2012-08-30,41.60239791870117,41.79058131190851,41.407245951854804,41.70694513450952,195700
2012-08-31,41.888160705566406,42.00664773704531,41.54664473578148,41.916040319884544,214000
2012-09-04,41.379371643066406,41.76967828552773,41.30967526275918,41.713919054284766,142800
2012-09-05,41.316650390625,41.52574488220463,41.23301418924129,41.316650390625,82500
2012-09-06,41.9648323059082,42.18089534929917,41.574528303326595,41.69998392094114,82400
2012-09-07,42.59907913208008,42.66877817477001,42.29241132048421,42.45968370544682,152800
2012-09-10,42.41787338256836,42.75242086206359,42.26453812410291,42.61302541425382,97400
2012-09-11,42.717559814453125,42.86392379418784,42.61998382796331,42.68968020152854,113600
2012-09-12,42.66181182861328,43.21939094027788,42.46665980421741,43.086966732115954,118100
2012-09-13,43.43545150756836,43.46333112623259,42.57817317424426,42.766356612107614,220200
2012-09-14,43.48423767089844,43.797876720732944,43.40060147719146,43.519085863380795,124300
2012-09-17,43.505157470703125,43.65849274835775,43.35182485179586,43.53303709550349,153500
2012-09-18,43.456363677978516,43.57485073825031,43.24030326137518,43.30999965536071,88500
2012-09-19,43.602725982666016,43.70030198795024,43.344843501561435,43.38666292900328,90800
2012-09-20,43.72121047973633,43.72121047973633,43.07999520986616,43.07999520986616,213700
2012-09-21,43.39363098144531,43.80484604072263,43.34484297939094,43.700301461497574,48500
2012-09-24,42.968475341796875,43.393627517367285,42.856959537611004,43.372719134940716,128900
2012-09-25,43.08696365356445,43.44242213974174,43.07999507836833,43.12878308098141,59200
2012-09-26,43.1984748840332,43.365749917204326,42.78029128922508,42.884835858553885,149000
2012-09-27,43.38666534423828,43.65151641528677,43.282118099187144,43.540000594647445,54900
2012-09-28,43.29605484008789,43.365753884763684,42.96150740188415,43.365753884763684,67300
2012-10-01,43.344844818115234,43.56090787834066,43.268179853596685,43.40757263180992,105100
2012-10-02,43.63059616088867,43.756051764968404,43.39362475970988,43.498171982691765,68400
2012-10-03,43.37969207763672,43.74211646146236,43.330901418807954,43.74211646146236,116000
2012-10-04,43.82575607299805,43.90242369124326,43.421509598158465,43.53302540867514,141200
2012-10-05,44.0696907043457,44.30666210514367,44.05575089738743,44.16029812020131,161700
2012-10-08,44.090606689453125,44.15333450221048,43.70727123760122,43.881514866510884,46200
2012-10-09,43.428489685058594,44.08364487305862,43.3657618626838,44.0139484743076,99900
2012-10-10,43.24030303955078,43.59575890104866,43.17060398717581,43.38666706141773,88600
2012-10-11,43.477272033691406,43.797879680187414,43.44242383885434,43.72818329051327,108800
2012-10-12,43.59575271606445,43.672420333426494,43.44242014008699,43.630600907934486,64900
2012-10-15,43.78394317626953,43.85363957120588,43.519092089766744,43.651518962391656,33200
2012-10-16,44.11152648925781,44.18819412659651,43.937282825759794,44.03485885191911,104200
2012-10-17,44.21605682373047,44.320604051591154,44.104541021427416,44.27181605425522,117900
2012-10-18,44.320613861083984,44.3415222477852,44.02091457754705,44.02091457754705,181700
2012-10-19,43.46333694458008,43.96515951272698,43.330910067570684,43.96515951272698,67900
2012-10-22,43.1218147277832,43.303029599949305,42.8639348883512,43.21242216386625,83300
2012-10-23,42.30634689331055,42.606046100004846,42.19483109491823,42.51543868295285,154100
2012-10-24,42.44575119018555,42.717570839488964,42.41090033566201,42.585143973292084,246400
2012-10-25,42.863929748535156,43.20544840743703,42.682717556845134,42.91968898212999,113000
2012-10-26,42.82907485961914,42.98240741053474,42.508467292822864,42.84301466583805,551400
2012-10-31,42.898780822753906,43.07302445132622,42.79423624085858,43.07302445132622,119800
2012-11-01,43.491207122802734,43.55393493019967,42.80816981614875,42.82210962431991,149600
2012-11-02,43.282108306884766,43.69332330097256,43.19150355100255,43.637566732640906,129500
2012-11-05,43.22636795043945,43.22636795043945,42.80818156675455,43.02424466459578,127400
2012-11-06,43.330902099609375,43.40060114278371,43.15665847979351,43.21241771433298,93300
2012-11-07,43.07999038696289,43.22635437886311,42.794230977599696,42.8778671645789,170100
2012-11-08,42.968475341796875,43.212415332595185,42.86392811217103,43.09393095384929,161100
2012-11-09,42.822113037109375,42.90575189280208,42.64786940920305,42.66180921848517,129000
2012-11-12,42.50847625732422,42.82908389173261,42.4875652142129,42.63392922225846,278100
2012-11-13,42.034542083740234,42.20878574617843,41.755751160340196,42.1948459341337,159300
2012-11-14,41.637264251708984,42.19484340635876,41.518777185800644,41.97181174449885,168800
2012-11-15,41.94392776489258,42.097263013522785,41.58150068733281,41.69301650667837,315500
2012-11-16,42.06938171386719,42.11816971671073,41.693014841576904,41.82543904090271,119000
2012-11-19,42.55029296875,42.56423277788986,42.236653909969945,42.236653909969945,75400
2012-11-20,42.654842376708984,42.66181095225986,42.299383872436074,42.299383872436074,172600
2012-11-21,42.11817169189453,42.45968772781517,42.04847530134861,42.27847551714765,105400
2012-11-23,41.97877502441406,42.25059466183959,41.79756281904597,42.083322265922405,44700
2012-11-26,41.73482894897461,41.81149656045449,41.21209813478967,41.69300952669111,82100
2012-11-27,41.483917236328125,41.82543320861071,41.469977429067114,41.78361644557404,159600
2012-11-28,41.61634826660156,41.67210750482274,41.12149699174924,41.12149699174924,93100
2012-11-29,41.95090103149414,42.01362885306214,41.65120173497452,41.68605259264897,127600
2012-11-30,41.860286712646484,42.03453032634736,41.644223674508645,41.92301451992866,211600
2012-12-03,41.82544708251953,41.98575358982326,41.7766590702957,41.82544708251953,35700
2012-12-04,41.73482894897461,41.95786055032713,41.64422153006689,41.686040952350396,238600
2012-12-05,41.93695068359375,42.13210533429924,41.658162503473235,41.658162503473235,169100
2012-12-06,42.257572174072266,42.2854491383689,41.860296851312945,41.860296851312945,140900
2012-12-07,42.04149627685547,42.21573987968022,41.90907209585736,42.07634446567114,163800
2012-12-10,42.25059509277344,42.25059509277344,41.97877545257549,42.187867278978004,169700
2012-12-11,42.717559814453125,42.86392379418784,42.257556836182424,42.264525410040456,159900
2012-12-12,43.01029968261719,43.107875696123855,42.73848002820663,42.73848002820663,155900
2012-12-13,43.04513931274414,43.10089854293542,42.82210770947187,42.933623511108,89100
2012-12-14,43.44241714477539,43.484233908637556,42.98241147232008,43.128778122076966,72500
2012-12-17,43.693328857421875,43.74211685794626,43.26817666124458,43.330901811564544,319600
2012-12-18,44.01148986816406,44.04637478971495,43.5579779033558,43.74635967358928,219200
2012-12-19,43.76728820800781,43.96264588951274,43.739379207350304,43.95566997012276,115900
2012-12-20,43.85798645019531,43.969619779366454,43.41842905215646,43.79519253618976,403900
2012-12-21,43.5998420715332,43.8091542655818,43.20912402417326,43.62077249247338,143300
2012-12-24,43.55100631713867,43.66961826332145,43.50216688681322,43.585893905842006,28100
2012-12-26,43.59285354614258,43.75332628035907,43.41145039576038,43.41145039576038,27600
2012-12-27,43.63613510131836,43.79666438834301,43.45466535947393,43.74082672547202,96700
2012-12-28,43.62217330932617,43.77572421137057,43.40580637121689,43.42674682489596,60400
2012-12-31,44.1386604309082,44.21543321843212,43.41278683761376,43.41278683761376,83700
2013-01-02,44.73190689086914,44.97619525611032,44.08281157493876,44.33407565206559,258400
2013-01-03,44.710975646972656,44.91338314565986,44.585346252513745,44.6691000696483,122700
2013-01-04,45.16465377807617,45.30424793092419,44.69004430833783,44.79473859173073,79900
2013-01-07,45.499671936035156,45.499671936035156,45.101837940838536,45.22048897055265,241300
2013-01-08,45.19955825805664,45.22049605187646,44.83661874860306,45.213515012278854,244900
2013-01-09,45.52060317993164,45.52758421743206,45.255377004629864,45.29725790466095,116500
2013-01-10,45.9254264831543,46.044077517319565,45.667181298524866,45.75093778880337,79500
2013-01-11,45.576454162597656,45.87657496325387,45.49269766300535,45.77885638457638,142500
2013-01-14,45.66020202636719,45.7858341041595,45.32518670223606,45.72302072774963,238200
2013-01-15,45.534568786621094,45.534568786621094,45.26934788470416,45.36706112883,145300
2013-01-16,45.646236419677734,45.74394964734447,45.27632129708629,45.4228911385864,151900
2013-01-17,46.044090270996094,46.20461693227844,45.81376385266176,45.918458163265896,103900
2013-01-18,46.679203033447266,46.76295950477379,46.16271810602825,46.29533118771913,206800
2013-01-22,46.7490234375,46.84673670145781,46.441921565076335,46.63036705271681,87500
2013-01-23,46.553585052490234,46.96538117136607,46.44889608792014,46.874648960414405,109700
2013-01-24,46.344207763671875,46.393064395084195,46.09992460661029,46.295351132259555,131800
2013-01-25,46.232521057128906,46.295339753489586,46.065013408454,46.10688898937969,191900
2013-01-28,46.169700622558594,46.49774015621773,45.939374312759035,46.38606485753746,142300
2013-01-29,46.42796325683594,46.476819892784484,46.06502900764304,46.06502900764304,115700
2013-01-30,46.56056213378906,46.67223745313427,46.25346033056204,46.43493006201185,67000
2013-01-31,46.72109603881836,46.86766590789327,46.42795097569601,46.76297162284761,182100
2013-02-01,46.87464141845703,47.195699949751294,46.77692285895956,47.15381904568898,134900
2013-02-04,46.693172454833984,46.8327612707042,46.448889364575116,46.8327612707042,279600
2013-02-05,46.902565002441406,47.028197091687915,46.623387315203004,46.623387315203004,584100
2013-02-06,47.02819061279297,47.07704723382621,46.76296971646573,46.9304773707265,101300
2013-02-07,46.979339599609375,47.0910149324286,46.77693205260424,46.95840180594901,136500
2013-02-08,47.11893081665039,47.21664406426526,46.88162341174811,47.21664406426526,368700
2013-02-11,47.11194610595703,47.18174051667511,46.9165196259575,47.14684597380218,83700
2013-02-12,47.10495376586914,47.23756684189723,47.05609715759104,47.195691270507695,125500
2013-02-13,47.328304290771484,47.47487413192385,47.2585098890282,47.3981040174863,268200
2013-02-14,47.16080856323242,47.30039740194605,47.02819543897347,47.25852181532653,306600
2013-02-15,47.08402633666992,47.26549606089178,46.93745647959646,47.26549606089178,66700
2013-02-19,46.97235870361328,47.11892856804098,46.86068338311273,46.86068338311273,442700
2013-02-20,46.17669677734375,46.95142178444026,46.12783482444616,46.895589441793,206900
2013-02-21,45.827701568603516,46.01614696752012,45.49268101778721,45.70904523968609,232800
2013-02-22,46.03708267211914,46.21157131414126,45.88353181514436,46.01614488707181,161400
2013-02-25,45.46477508544922,46.35815637429875,45.422899501588304,46.211586505813045,162100
2013-02-26,45.69510269165039,45.72999723749439,45.485714116695746,45.49269515585361,96000
2013-02-27,45.98126220703125,46.03709987133196,45.69510349619242,45.96032441416167,158300
2013-02-28,46.1278190612793,46.253451108006516,45.75790395840784,46.10688127431997,153100
2013-03-01,46.3162727355957,46.32325377334929,45.932395533722215,45.981252148054146,262300
2013-03-04,46.44190979003906,46.497747448135826,45.967300346160876,46.03011371779061,270200
2013-03-05,46.567543029785156,46.88860158446029,46.52566744764518,46.637337441675875,206600
2013-03-06,46.078975677490234,46.55358517637108,46.03011905223659,46.52567166905995,176200
2013-03-07,46.078975677490234,46.225550878223935,45.91844904807375,46.09991879543275,86000
2013-03-08,46.44890213012695,46.4558778453572,45.981268286000734,45.981268286000734,146600
2013-03-11,46.3232536315918,46.609412278954125,46.21855936549472,46.3860669962671,102900
2013-03-12,46.05105209350586,46.316272954709426,45.99521444115618,46.16272207323361,111600
2013-03-13,45.77885437011719,46.16971269270892,45.72999774541481,45.96032411542861,133200
2013-03-14,45.39497756958008,46.06501349044443,45.367058740589215,45.939381422471605,211800
2013-03-15,44.9762077331543,45.43685511902973,44.948288902953905,45.387998497422146,260100
2013-03-18,44.885459899902344,44.92734079807499,44.320118361797746,44.738890068726015,123700
2013-03-19,44.906410217285156,45.23444983215672,44.836615800816716,44.89943450311917,350800
2013-03-20,45.339134216308594,45.401952904890095,45.04599453618555,45.10183218715322,272000
2013-03-21,45.16465377807617,45.36008026709094,45.03204066411367,45.15767273919066,254700
2013-03-22,45.26934814453125,45.50665021734961,45.22049152218791,45.22049152218791,187600
2013-03-25,44.94129943847656,45.43684660043941,44.752854026169544,45.34611441302809,151800
2013-03-26,45.39497756958008,45.45779094108042,45.066937985152585,45.0878757756527,555500
2013-03-27,45.1716423034668,45.38800662002472,45.059966962679916,45.269355564168656,121800
2013-03-28,45.304256439208984,45.388007621674085,45.14372446452846,45.18560005576101,117800
2013-04-01,44.906410217285156,45.297268534459164,44.80172125506883,45.26934970287726,104200
2013-04-02,44.710975646972656,45.052977278360515,44.64118124310817,45.052977278360515,345300
2013-04-03,44.15261459350586,44.738896667166216,43.894372091562005,44.515551368865694,742500
2013-04-04,44.15261459350586,44.39690034398116,43.97114753706892,44.138657842037304,228000
2013-04-05,43.782711029052734,43.96418079599974,43.69895718564695,43.96418079599974,129900
2013-04-08,44.2642822265625,44.34803870079827,44.033958578628315,44.34803870079827,89800
2013-04-09,44.50159454345703,44.71098043998248,44.3061680616981,44.32012747646462,327000
2013-04-10,44.41086196899414,44.82963642102138,44.3829431396951,44.745879933124264,94100
2013-04-11,44.19449996948242,44.480661345529036,44.18752159262166,44.271275427382854,102800
2013-04-12,44.04094314575195,44.36898272641707,43.901354327370754,43.99906756523201,192300
2013-04-15,42.62409591674805,43.66404965469554,42.54732046906579,43.657068616277485,326000
2013-04-16,43.17547607421875,43.33600532793563,43.0707818093015,43.07776284695505,106800
2013-04-17,42.64502716064453,43.00098551571302,42.30303088026885,42.9800477286451,162600
2013-04-18,42.966102600097656,43.02193760500246,42.66598179408559,42.77067342671454,95600
2013-04-19,43.18944549560547,43.26622095267168,42.9032841226682,43.23132108128786,123900
2013-04-22,43.00099182128906,43.43372301322327,42.90327858399611,43.14058330134443,106100
2013-04-23,43.47560119628906,43.47560119628906,43.0149511764791,43.0149511764791,279500
2013-04-24,43.62217330932617,43.684989345391045,43.42674682489596,43.454662992324444,166600
2013-04-25,43.92926788330078,43.97812449932837,43.53143391708415,43.71988200568454,219700
2013-04-26,43.50352096557617,43.859476717564846,43.447683307428726,43.6849880295832,203200
2013-04-29,43.44769287109375,43.9362618374829,43.33602019270366,43.761773111092964,190100
2013-04-30,43.7896842956543,43.84551929385087,43.12662671872045,43.32205320613776,127500
2013-05-01,43.34299087524414,43.817600339762556,43.27319646207398,43.817600339762556,67200
2013-05-02,43.75477981567383,43.81061747047252,43.27319202422178,43.29412981352832,162600
2013-05-03,44.2642822265625,45.10183099400615,44.040936953571794,44.10375297800579,102600
2013-05-06,44.306175231933594,44.536501619126454,44.138667552599294,44.52952057937037,100900
2013-05-07,44.29918670654297,44.4527349336766,44.26428684073055,44.38991890269458,156500
2013-05-08,44.40387725830078,44.41783667179588,44.18053196735097,44.18053196735097,166800
2013-05-09,44.22939682006836,44.43878273651647,44.12470519308749,44.20148065036529,105200
2013-05-10,43.83155822753906,44.21543281157082,43.83155822753906,43.97114971150137,72500
2013-05-13,43.21037292480469,43.81759273394015,43.18943513698524,43.524453054525004,83700
2013-05-14,43.16850662231445,43.26622253828932,42.84744802871359,43.02193674208186,81800
2013-05-15,43.021934509277344,43.15454762854605,42.86140522080826,42.9521400925469,228000
2013-05-16,42.46356964111328,43.175483848272805,42.41471301868445,42.93119807364243,443100
2013-05-17,42.27511215209961,42.51241683519031,42.03082909413226,42.344906550808666,245100
2013-05-20,41.91217803955078,42.52637890400438,41.87728083801627,42.32397140762404,126500
2013-05-21,41.74467086791992,41.91217850212869,41.43059072567119,41.77258703196416,155200
2013-05-22,41.75164794921875,42.219278960402846,41.40267061586688,42.016871468062185,384300
2013-05-23,41.563209533691406,41.577168949769515,41.06766224410722,41.458517906835155,218700
2013-05-24,40.948997497558594,41.50736334018461,40.865243686158955,41.165364394700454,190400
2013-05-28,40.2301139831543,41.08859806204694,40.19521677587955,40.96994702481557,182200
2013-05-29,40.06957244873047,40.26499887970785,40.03467525212528,40.23708271991497,272500
2013-05-30,39.74154281616211,40.23709271601274,39.72758340155501,40.01374740727137,191600
2013-05-31,39.95094299316406,40.1533479076245,39.30882304689702,39.48331178650949,637800
2013-06-03,39.78342056274414,39.83925822047464,39.48329980865789,39.8322771820153,324100
2013-06-04,39.832271575927734,40.02071965051643,39.6368451263479,39.992800825580545,113000
2013-06-05,39.42048645019531,39.89509592316927,39.39954865836848,39.71362884820217,120500
2013-06-06,39.40652847290039,39.84624075471423,39.2250613913109,39.49028496823678,98100
2013-06-07,39.26693344116211,39.75550230335821,39.12036358124911,39.273914479721455,187400
2013-06-10,38.05947494506836,39.078490991365825,38.01759936045105,39.01567495195356,181600
2013-06-11,37.61279296875,38.059483724281854,37.52903911770951,37.9268732382605,308800
2013-06-12,37.49412155151367,38.24791112672859,37.37546788632655,37.93383102768676,229100
2013-06-13,38.84815979003906,38.92493523559519,37.48016917145008,37.570904030969686,303100
2013-06-14,38.624813079833984,39.00170925561413,38.52709984814711,38.86909615905118,253100
2013-06-17,38.63178634643555,39.08545790496958,38.568970325445996,38.71554281607863,252500
2013-06-18,38.23395919799805,38.67367142271092,38.122286547871,38.345631848125095,167800
2013-06-19,37.28474044799805,38.27583755040368,37.25682428225043,38.1851026898874,183700
2013-06-20,35.002445220947266,36.95671873903144,34.75815936713231,36.677535666810655,723800
2013-06-21,35.68642044067383,35.8260118970715,35.072219630015404,35.477034587320105,442700
2013-06-24,35.1699333190918,35.33744360149679,34.43708149135189,35.246708754257185,297100
2013-06-25,36.300621032714844,36.56584455147752,35.52589358939762,35.86091150981512,564100
2013-06-26,37.228904724121094,37.32661795853705,36.43323677246439,36.71939810003366,471200
2013-06-27,37.81932067871094,37.93231947654539,37.303763495209786,37.388511920059656,240900
2013-06-28,37.98883056640625,38.20070303327312,37.10602637604045,37.19077482396628,592000
2013-07-01,37.54389190673828,38.46200761356929,37.501516340907585,38.46200761356929,130800
2013-07-02,36.74584197998047,37.699272153753036,36.58340632684248,37.68514696294477,274000
2013-07-03,36.62577438354492,36.76702356853809,36.24440239229461,36.724648004808905,257400
2013-07-05,35.79240798950195,37.00008329582727,35.67234523652406,37.00008329582727,183300
2013-07-08,35.84185028076172,36.399783178022716,35.79241346142007,35.976035548388396,189400
2013-07-09,35.75003433227539,36.04665791290902,35.49578631861923,36.01840753492404,150300
2013-07-10,35.163848876953125,35.95484049091116,35.163848876953125,35.64409445895363,189800
2013-07-11,35.65116882324219,35.98310410490552,35.48167190493683,35.912478143857506,235500
2013-07-12,35.298038482666016,35.53110005606749,35.086166039458305,35.37572567379984,485300
2013-07-15,36.16672897338867,36.35741504160207,35.52404749641989,35.52404749641989,338900
2013-07-16,36.350341796875,36.53396386079957,36.12434416707356,36.33621660824937,134700
2013-07-17,37.240211486816406,37.31789868629931,36.68934253645339,36.73877935537804,252500
2013-07-18,37.459144592285156,37.74870423221587,37.007149319623,37.007149319623,221600
2013-07-19,36.463340759277344,37.18370921747256,36.43509038191182,37.10602202676951,176300
2013-07-22,36.51277542114258,36.80233503681655,36.48452504544167,36.66814709928932,54700
2013-07-23,36.71759033203125,36.7882135843503,36.477467502400316,36.7882135843503,117700
2013-07-24,36.29384231567383,36.6399027138818,36.258530689923056,36.498653516774375,204600
2013-07-25,36.42095947265625,36.47039627822883,36.173775444793336,36.173775444793336,127300
2013-07-26,35.884220123291016,36.406838614071646,35.742970935962354,36.406838614071646,73200
2013-07-29,35.453407287597656,35.77121724946523,35.3545336759286,35.48165766067563,103500
2013-07-30,34.49997329711914,35.290967484565236,34.46466168202505,35.26977836022595,138500
2013-07-31,34.34461212158203,34.76129577256371,34.11155054152757,34.30223655408912,176800
2013-08-01,35.22034454345703,35.24859491556654,34.19629145436921,34.47172854128131,366700
2013-08-02,35.467552185058594,35.72886154599164,35.20624013002019,35.31923899102681,180700
2013-08-05,34.88136291503906,35.52404433480974,34.782489264936636,35.43223193366967,87500
2013-08-06,34.19630432128906,35.01554925609667,34.175117881287065,34.88136128513794,120800
2013-08-07,33.73017883300781,34.168051618898154,33.708992396114674,33.977365604546755,192500
2013-08-08,35.079105377197266,35.12854488953478,33.8926190455013,34.03386555810721,215000
2013-08-09,35.601722717285156,35.68647115434652,34.73304382861951,34.73304382861951,183800
2013-08-12,35.771217346191406,35.89834133128218,35.60877904760574,35.60877904760574,103500
2013-08-13,35.24153518676758,35.77121756315724,35.156784066790436,35.77121756315724,97100
2013-08-14,35.163848876953125,35.601718897916896,35.08616169543776,35.44634453488616,97000
2013-08-15,34.89548110961914,34.99435473989484,34.67654471821984,34.89548110961914,78100
2013-08-16,34.3940544128418,35.24154703890762,34.379929221428476,34.782487747341406,41400
2013-08-19,33.673675537109375,34.281045111969696,33.603052295704025,34.25279473776597,311200
2013-08-20,33.75843048095703,34.03386494734202,33.60305878105789,33.60305878105789,293400
2013-08-21,32.9815673828125,33.723122415430325,32.960378248780145,33.43356272863271,291300
2013-08-22,33.320552825927734,33.62423760318711,33.271116019778894,33.30642763929894,105900
2013-08-23,33.892616271972656,33.92086395571953,33.44768225018154,33.53243068963079,64700
2013-08-26,33.51124572753906,34.1962999088896,33.4335585320828,33.68074261389416,146000
2013-08-27,32.5295524597168,33.44766779012742,32.5083633384367,32.98860877787053,238400
2013-08-28,32.444820404052734,32.854442863894306,32.37419714261337,32.50132116848801,177000
2013-08-29,32.86856460571289,33.0592506245139,32.43069180960489,32.43069180960489,117900
2013-08-30,33.433555603027344,33.49711760336805,32.76968791710537,32.82618597623923,176000
2013-09-03,33.36293029785156,33.89967394998725,33.29936830143117,33.65248990507688,232300
2013-09-04,33.75843048095703,33.75843048095703,33.37705843791421,33.440620445088015,285800
2013-09-05,34.69066619873047,34.83897932239262,33.36999213218672,33.758425364216755,519000
2013-09-06,35.79240798950195,35.85596998952456,34.94491555390194,34.959040742140765,1052000
2013-09-09,36.6963996887207,36.851774070344604,35.87009635540292,36.07490755043365,1099600
2013-09-10,36.54103088378906,37.37439553014707,36.350344862418375,36.83765178762936,916400
2013-09-11,36.37858581542969,36.71052097943372,36.19496377000226,36.51277374680357,1823000
2013-09-12,35.63703536987305,36.66108866778753,35.61584893352242,36.58340147569616,263600
2013-09-13,35.2697868347168,35.71472083529934,35.15678802280265,35.524034835049676,198200
2013-09-16,35.84185028076172,35.926598729046745,35.531104174313555,35.65822819379339,166900
2013-09-17,35.799468994140625,35.9054065581623,35.58759656020144,35.76415737083479,223000
2013-09-18,37.69926834106445,37.99588923572537,35.62291130202042,36.04665890109882,377700
2013-09-19,37.87582778930664,38.49025868739848,37.54389258621937,37.81226578646236,465500
2013-09-20,37.01420593261719,37.784011126891855,37.00714468603661,37.784011126891855,188200
2013-09-23,37.71339416503906,37.93939181070859,36.39271722390871,36.4845296093696,306600
2013-09-24,36.97889709472656,37.7840139707093,36.89414865886106,37.7840139707093,227900
